CookerStat, GenerateAssetRegistry=0.025652, Initialize=0.144586, RunGuid=RunID6153998D4960767ED2CEF99B73AC04DC
SavePackageTransactionId46DF9884441C508493F2849B53A0BB4E_11, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_WeaponSelection.uasset, AutoPackageBackupDelegate=20.785500, FlushAsyncLoading=0.006329, FlushStreamingFunc=0.066966, BlockTillAllRequestsFinished=0.006329, ResetLoadersForSaveUnMarkAllObjects=0.174236, TagPackageExports=64.093872, BeginCacheForCookedPlatformData=0.006996, SerializeImports=56.442101, GatherLocalizableTextData=46.387333, MarkNames=0.280846, SerializeSummary=0.021987, SerializeNames=0.490397, SerializeGatherableTextData=0.252526, BuildExportMap=0.483066, SortExportsNonSeekfree=8.925061, SortExportsSeekfreeConstructor=0.091281, SortExportsSeekfreeInner=57.018120, SortExportsSeekfree=0.010658, BuildDependencyMap=0.395451, SerializeImportMap=0.042308, SerializeExportMap=0.217546, SerializeDependencyMap=0.047974, SerializeStringAssetReferenceMap=0.003997, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.100960, SerializeExports=72.162735, SerializeBulkData=0.016991, MoveFile=1.800336, UnaccountedTime=1.450200, RunGuid=RunID6153998D4960767ED2CEF99B73AC04DC
SavePackageTransactionId46DF9884441C508493F2849B53A0BB4E_12, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_WeaponSelection.uasset, AutoPackageBackupDelegate=10.390583, FlushAsyncLoading=0.006661, FlushStreamingFunc=0.060968, BlockTillAllRequestsFinished=0.006996, ResetLoadersForSaveUnMarkAllObjects=0.177570, TagPackageExports=54.675747, BeginCacheForCookedPlatformData=0.007994, SerializeImports=55.177135, GatherLocalizableTextData=50.027317, MarkNames=1.014773, SerializeSummary=0.024650, SerializeNames=0.631317, SerializeGatherableTextData=0.255860, BuildExportMap=0.497390, SortExportsNonSeekfree=10.507185, SortExportsSeekfreeConstructor=0.108276, SortExportsSeekfreeInner=70.590607, SortExportsSeekfree=0.013657, BuildDependencyMap=0.554692, SerializeImportMap=0.043642, SerializeExportMap=0.218879, SerializeDependencyMap=0.081290, SerializeStringAssetReferenceMap=0.006329, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.449994, SerializeExports=84.812065, SerializeBulkData=0.016659, MoveFile=4.082739, UnaccountedTime=2.089512, RunGuid=RunID6153998D4960767ED2CEF99B73AC04DC
SavePackageTransactionId46DF9884441C508493F2849B53A0BB4E_13, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_WeaponSelection.uasset, AutoPackageBackupDelegate=11.794139, FlushAsyncLoading=0.006996, FlushStreamingFunc=0.063300, BlockTillAllRequestsFinished=0.006996, ResetLoadersForSaveUnMarkAllObjects=0.182565, TagPackageExports=60.913960, BeginCacheForCookedPlatformData=0.008330, SerializeImports=51.611774, GatherLocalizableTextData=44.053291, MarkNames=0.397783, SerializeSummary=0.026651, SerializeNames=0.717603, SerializeGatherableTextData=0.405110, BuildExportMap=0.819877, SortExportsNonSeekfree=10.302301, SortExportsSeekfreeConstructor=0.166908, SortExportsSeekfreeInner=64.496643, SortExportsSeekfree=0.011660, BuildDependencyMap=0.376791, SerializeImportMap=0.043310, SerializeExportMap=0.219211, SerializeDependencyMap=0.046972, SerializeStringAssetReferenceMap=0.003334, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.967695, SerializeExports=76.701897, SerializeBulkData=0.011992, MoveFile=1.531485, UnaccountedTime=1.854308, RunGuid=RunID6153998D4960767ED2CEF99B73AC04DC
SavePackageTransactionId46DF9884441C508493F2849B53A0BB4E_14, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_WeaponSelection.uasset, AutoPackageBackupDelegate=10.165375, FlushAsyncLoading=0.010327, FlushStreamingFunc=0.066299, BlockTillAllRequestsFinished=0.007663, ResetLoadersForSaveUnMarkAllObjects=0.190891, TagPackageExports=56.331497, BeginCacheForCookedPlatformData=0.007328, SerializeImports=50.850197, GatherLocalizableTextData=39.355556, MarkNames=0.994116, SerializeSummary=0.024654, SerializeNames=0.557024, SerializeGatherableTextData=0.262521, BuildExportMap=0.494059, SortExportsNonSeekfree=8.786805, SortExportsSeekfreeConstructor=0.092283, SortExportsSeekfreeInner=55.817116, SortExportsSeekfree=0.011992, BuildDependencyMap=0.407107, SerializeImportMap=0.042643, SerializeExportMap=0.225540, SerializeDependencyMap=0.044640, SerializeStringAssetReferenceMap=0.004001, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.611226, SerializeExports=69.600487, SerializeBulkData=0.015326, MoveFile=1.495171, UnaccountedTime=1.377571, RunGuid=RunID6153998D4960767ED2CEF99B73AC04DC
SavePackageTransactionId46DF9884441C508493F2849B53A0BB4E_15, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_WeaponSelection.uasset, AutoPackageBackupDelegate=8.029558, FlushAsyncLoading=0.005331, FlushStreamingFunc=0.063963, BlockTillAllRequestsFinished=0.006996, ResetLoadersForSaveUnMarkAllObjects=0.174239, TagPackageExports=58.012566, BeginCacheForCookedPlatformData=0.007663, SerializeImports=59.078976, GatherLocalizableTextData=40.477936, MarkNames=1.032762, SerializeSummary=0.025652, SerializeNames=0.567019, SerializeGatherableTextData=0.270516, BuildExportMap=0.467744, SortExportsNonSeekfree=9.866539, SortExportsSeekfreeConstructor=0.096947, SortExportsSeekfreeInner=77.800949, SortExportsSeekfree=0.013992, BuildDependencyMap=0.429429, SerializeImportMap=0.040311, SerializeExportMap=0.214215, SerializeDependencyMap=0.050973, SerializeStringAssetReferenceMap=0.004329, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.922057, SerializeExports=77.354530, SerializeBulkData=0.014324, MoveFile=1.477849, UnaccountedTime=1.256637, RunGuid=RunID6153998D4960767ED2CEF99B73AC04DC
SavePackageTransactionId46DF9884441C508493F2849B53A0BB4E_16, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_WeaponInventoryItem.uasset, AutoPackageBackupDelegate=105.433327, FlushAsyncLoading=0.014327, FlushStreamingFunc=0.060964, BlockTillAllRequestsFinished=0.007331, ResetLoadersForSaveUnMarkAllObjects=0.208884, TagPackageExports=9.180251, BeginCacheForCookedPlatformData=0.003666, SerializeImports=11.706855, GatherLocalizableTextData=7.791024, MarkNames=0.079956, SerializeSummary=0.016656, SerializeNames=0.341143, SerializeGatherableTextData=0.092618, BuildExportMap=0.207882, SortExportsNonSeekfree=1.125377, SortExportsSeekfreeConstructor=0.077624, SortExportsSeekfreeInner=10.547165, SortExportsSeekfree=0.006996, BuildDependencyMap=0.084620, SerializeImportMap=0.030316, SerializeExportMap=0.066295, SerializeDependencyMap=0.013661, SerializeStringAssetReferenceMap=0.002664, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.216326, SerializeExports=15.002366, SerializeBulkData=0.010662, MoveFile=2.317719, UnaccountedTime=1.296282, RunGuid=RunID6153998D4960767ED2CEF99B73AC04DC
SavePackageTransactionId46DF9884441C508493F2849B53A0BB4E_17, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Saved/Autosaves/Game/UI_Debug_WeaponInventoryItem_Auto3.uasset, AutoPackageBackupDelegate=11.256769, FlushAsyncLoading=0.010662, FlushStreamingFunc=0.094615, BlockTillAllRequestsFinished=0.008661, ResetLoadersForSaveUnMarkAllObjects=0.262190, TagPackageExports=9.524062, BeginCacheForCookedPlatformData=0.005331, SerializeImports=11.212796, GatherLocalizableTextData=7.533830, MarkNames=0.082288, SerializeSummary=0.017323, SerializeNames=0.361133, SerializeGatherableTextData=0.089619, BuildExportMap=0.208218, SortExportsNonSeekfree=1.121379, SortExportsSeekfreeConstructor=0.076625, SortExportsSeekfreeInner=10.700077, SortExportsSeekfree=0.008661, BuildDependencyMap=0.090949, SerializeImportMap=0.025317, SerializeExportMap=0.048973, SerializeDependencyMap=0.013661, SerializeStringAssetReferenceMap=0.002999, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.159024, SerializeExports=13.114076, SerializeBulkData=0.012662, MoveFile=1.128044, UnaccountedTime=0.212550, RunGuid=RunID6153998D4960767ED2CEF99B73AC04DC
SavePackageTransactionId46DF9884441C508493F2849B53A0BB4E_18, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_WeaponInventoryItem.uasset, AutoPackageBackupDelegate=15.909199, FlushAsyncLoading=0.006329, FlushStreamingFunc=0.073291, BlockTillAllRequestsFinished=0.008661, ResetLoadersForSaveUnMarkAllObjects=0.250529, TagPackageExports=14.149170, BeginCacheForCookedPlatformData=0.007998, SerializeImports=14.403030, GatherLocalizableTextData=7.877309, MarkNames=0.088282, SerializeSummary=0.019323, SerializeNames=0.357803, SerializeGatherableTextData=0.099279, BuildExportMap=0.213549, SortExportsNonSeekfree=1.123376, SortExportsSeekfreeConstructor=0.080958, SortExportsSeekfreeInner=10.360267, SortExportsSeekfree=0.006996, BuildDependencyMap=0.087284, SerializeImportMap=0.039976, SerializeExportMap=0.079624, SerializeDependencyMap=0.013992, SerializeStringAssetReferenceMap=0.002667, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.169350, SerializeExports=14.944397, SerializeBulkData=0.014994, MoveFile=1.654085, UnaccountedTime=1.668744, RunGuid=RunID6153998D4960767ED2CEF99B73AC04DC
SavePackageTransactionId46DF9884441C508493F2849B53A0BB4E_19, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_WeaponInventoryItem.uasset, AutoPackageBackupDelegate=17.356396, FlushAsyncLoading=0.008993, FlushStreamingFunc=0.060633, BlockTillAllRequestsFinished=0.007998, ResetLoadersForSaveUnMarkAllObjects=0.173569, TagPackageExports=9.056322, BeginCacheForCookedPlatformData=0.006333, SerializeImports=11.047553, GatherLocalizableTextData=7.801015, MarkNames=0.126265, SerializeSummary=0.022985, SerializeNames=0.472739, SerializeGatherableTextData=0.092283, BuildExportMap=0.323821, SortExportsNonSeekfree=1.307275, SortExportsSeekfreeConstructor=0.099279, SortExportsSeekfreeInner=10.522846, SortExportsSeekfree=0.008661, BuildDependencyMap=0.089616, SerializeImportMap=0.037648, SerializeExportMap=0.083953, SerializeDependencyMap=0.014659, SerializeStringAssetReferenceMap=0.002999, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.165357, SerializeExports=16.046785, SerializeBulkData=0.013325, MoveFile=1.436539, UnaccountedTime=1.300614, RunGuid=RunID6153998D4960767ED2CEF99B73AC04DC
SavePackageTransactionId46DF9884441C508493F2849B53A0BB4E_20, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_WeaponSelection.uasset, AutoPackageBackupDelegate=25.531538, FlushAsyncLoading=0.011660, FlushStreamingFunc=0.070296, BlockTillAllRequestsFinished=0.007994, ResetLoadersForSaveUnMarkAllObjects=0.191562, TagPackageExports=63.761719, BeginCacheForCookedPlatformData=0.012327, SerializeImports=52.953030, GatherLocalizableTextData=47.823872, MarkNames=0.246864, SerializeSummary=0.020988, SerializeNames=0.510052, SerializeGatherableTextData=0.274181, BuildExportMap=0.485063, SortExportsNonSeekfree=13.496202, SortExportsSeekfreeConstructor=0.137255, SortExportsSeekfreeInner=69.700096, SortExportsSeekfree=0.010993, BuildDependencyMap=0.397116, SerializeImportMap=0.044644, SerializeExportMap=0.220209, SerializeDependencyMap=0.044309, SerializeStringAssetReferenceMap=0.002999, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.040659, SerializeExports=77.181625, SerializeBulkData=0.011325, MoveFile=1.384236, UnaccountedTime=1.272295, RunGuid=RunID6153998D4960767ED2CEF99B73AC04DC
